date,time,tweet,clase
2019-03-10,15:59:56,Oye  tengo una duda! Si a mi tarjeta de le está borrando en CVV que puedo hacer?,1
2019-02-10,15:10:03,Mi  no sirve y no me responden mi duda   se me va otra vez.,1
2019-09-23,22:19:22,Todo muy bien  pero hasta q un fraude de una sucuar de Monterrey me metió un cargó y ni vivo en Monterrey Mientras pase el mes sin mi dinero lo voy a invertir en dar a conocer! Y voy a publicar la respuesta de  así q prepárense,1
2019-09-21,6:19:10,"Hola  tengo una duda, la tarjeta de debito de  me sirve para comprar mis tempraneros del  ",1
2019-08-22,19:08:36,Buen dia  les envíe un mensaje privado aqui en Twitter y también correo electrónico pero no he recibido respuesta. @banregiolabs  #HeyBanco,1
2019-08-22,18:14:28,"Hola , he enviado varios emails para solicitar me envíen mi tarjeta pero no he recibido respuesta, espero puedan ayudarme, gracias.",1
2018-08-17,4:00:42,"Zip Car hace la vida imposible a las rentals de vehículos, Tesla pone en duda el futuro de las automotrices. El E-mail complicó a los correos postales;  Waze acabó con los GPS; Original y Nubank amenazan el sistema bancario tradicional. Via ",0
2018-09-08,20:52:18,"11) Zip Car hace la vida imposible a  compañías de alquiler de vehículos.

12) Tesla pone en duda el futuro de  automotrices.

13) El E-mail complicó al correo. 

14) Waze acabó con el GPS.

15) Original y Nubank amenazan el sistema bancario. 

(Autor desconocido)",0
2018-09-06,19:45:38,"Hola,  ¿Aceptan como medio de pago las tarjetas de debito de  ? Saludos",0
2022-01-13,4:27:35,"Con ahorro inmediato de  puedes ahorrar hasta un 5% del total de tus compras con la tarjeta de débito, y con el dinero que se destine a tu cuenta de ahorro generas un rendimiento del 4%  de tu ahorro mensual. 
¡Te lo recomiendo!#HeyDateCuenta #HeyBanco",2
2022-06-03,2:01:24,"¿Quieres un banco chido en verdad? Te recomiendo , un banco sin tanto rollo, súper fácil de tramitar tu tarjeta dual(débito/crédito) sin anualidad, y lo mejor, ¡aceptada en muchísimos lugares! #HeyDateCuenta #TeRecomiendoHey pero ¡Ya!",2
2023-11-29,15:13:31,"Me uní a  en julio de 2019 y me ha resultado muy útil para mis transacciones en línea, la verdad la recomiendo mucho",2
2022-01-18,3:45:38,"Te recomiendo  por qué aquí puedes obtener tu primera tdc y ayudarte con tu historial crediticio, a demás que tu dinero está más seguro y los fondos de inversión que te ayudan ahorrar te generan una buena tasa #HeyDateCuenta",2
2021-02-24,14:42:18,Les recomiendo la app,2
2022-10-02,23:41:36,"No recomiendo  los SPEI no pasan al segundo,se tardan hasta 30 minutos, su servicio al cliente es basura, su verificación vale madres, es más fácil ir a comprar un carro nuevo y emplacarlo, para todo tienen disculpas pero nada de efectividad.",2
2022-06-04,12:13:51,"GRACIAS!  , me han acompañado en el proceso de apertura de cuenta de negocio, así como brindarme muchos servicios que para algunos negocios era complicado acceder por todos los requisitos , ustedes lo hicieron posible y sencillo. Súper recomiendo #HeyDateCuenta",2
2023-08-05,21:34:55,"Bueno pues les recomiendo no usar tarjetas  , simplemente tienen un servicio deficiente , la app tiene fallas seguido y si tienes algún problema vivirás un calvario para que al último no te resuelvan nada , simplemente un servicio bancario nada serio",2
2022-02-23,23:05:08,"Para quienes buscan beneficios en vez de trabas en su banco les recomiendo  todo es online, puedes tramitar tus tarjetas desde la app, te llegan a domicilio, te dan recompensas sin saldos mínimos ni cobros sin sentido #HeyDateCuenta #TeRecomiendoHey",2
2022-01-21,1:21:16,Ya se dieron cuenta que  Ya funciona sin datos? Es un mega paro cuando hay que hacer una transfe. Se los recomiendo al 1000%. #HeyDateCuenta aparte de los ahorros programados que los amo!,2
2022-01-26,2:02:09,"Encontré el cajero que utilizaré de aquí en adelante y estoy recontenta  
Mencanta estrenar y ahora estrené banco. Mención no pagada pero sí recomiendo   #HeyDateCuenta",2
2022-02-10,21:49:47,"Bueno amigos si estan pensando abtir una cuenta con Les recomiendo que de ninguna manera lo hagan no inviettan tiempi entan asquerosa institucion bancaria y tan incompetente. El hilo sigue pero en resumen no lo hagan son unos buenos para nada 

Hilo",2
2022-02-18,20:21:26,"Olvídate de ir al banco y usa  la manera más rápida de ir al banco d emanera digital, fácil, rápido y sencillo y además accesible a toda hora, yo lo te go y lo recomiendo ampliamente!!#heybanco #HeyDateCuenta #TeRecomiendoHey",2
2022-01-28,2:20:34,La neta que el utilizar  me ha cambiado la percepción de mis finanzas. Se los recomiendo ampliamente. Olvídense de hacer filas en los bancos tradicionales. Todo el poder lo tienes en tu celular a través de su app. #HeyDateCuenta #heybanco,2
2021-09-13,3:00:29,Para los que batallaron con #BBVA les recomiendo  es una chulada!!!,2
2023-02-06,17:01:31,Amigos NO les recomiendo  ya tienen desde diciembre con un folio y no me pueden resolver un tema con mi tarjeta de recompensas.  236731/ 02588914/ 02756853 solo me llenan de folios,1
2022-04-20,0:50:01,"Hace un tiempo que fui de los primeros en abrir mi cuenta en  , ahora después de unos años se ha convertido en mi primera opción, mi banca principal. 
 Y desde entonces no he dejado de recomendar. #Heydatecuenta",2
2022-01-17,18:25:43,"Raza, les recomiendo cambiarse a , su app y servicios son fascinantes. #HeyDateCuentaPd. Y de paso dejan de hacer corajes con los bancos de siempre. ",2
2020-12-07,21:01:14,"Muy mal servicio de  nunca pude registrarme en su aplicación y los asesores de atención y soporte nunca supieron a qué se debía, unos ignorantes del tema aparte ni atención le dieron a mi reporte. Un servicio que no recomiendo en lo absoluto.",2
2022-01-30,20:11:49,"Yo recomiendo mucho a  es muy bueno!  no pide saldos mínimos para apertura de cuenta, da un excelente rendimiento al hacer tu inversión y los diseños de sus tarjetas son excelentes  #HeyDateCuenta ",2
2022-05-01,14:51:47,Recomiendo a  porque da buenos rendimientos y muchas oportunidades de ahorro #HeyDateCuenta,2
2022-10-02,0:39:31,Recomiendo también  porque siempre realiza Giveaway y puedes ganar recompensas  #HeyDateCuenta,2
2022-02-22,20:20:13,"Que tal amigos , por qué no se cambian a   tiene un montón de beneficios se los recomiendo plenamente #HeyDateCuenta",2
2021-07-01,18:05:09,"les recomiendo  para que inviertan su dinero, soy un neonato en el tema pero si me ha funcionado...",2
2023-05-23,20:56:44,"Recomiendo ampliamente que usen  y  como alternativas a los llamados bancos tradicionales. Si sus bancos les están cobrando alguna comisión de cualquier tipo en sus cuentas de débito o peor aún, no están generando nada, entonces están en el lugar incorrecto.",2
2022-02-24,6:20:39,"Recomiendo  porque es un banco 100% digital con trámites sencillos y a través del celular, no necesitas visitar ninguna sucursal, puedes hacer tus depósitos y retiros con sus aliados comerciales que son bastantes lugares  #HeyDateCuenta #TeRecomiendoHey",2
2022-02-20,2:18:03,"Recomiendo  !! Obtienes tu cuenta súper fácil, la tarjeta te llega bien rápido. La app es súper amigable, me encanta. Además, obtienes recompensa prácticamente por todo,tu ahorro genera rendimiento, puedes invertir.. y muchas cosas más #HeyDateCuenta #terecomiendohey",2
2022-01-16,14:23:07,"¡Hey amigos! Les recomiendo ampliamente a , buenísima interfaz, excelentes rendimientos en sus inversiones, tarjeta de débito y crédito, comprar acciones, etc. Compruebenlo ustedes mismos, no hay mejor banco que  #HeyDateCuenta ",2
2022-08-02,20:02:44,"Ya se cambiaron a   es la mejor opción para tener un fondo de emergencia el cual te otorga hasta un rendimiento del 7% 
La recomiendo  #heyDateCuenta #TeRecomiendoHey",2
2022-01-19,17:23:34,es genial que puedas elegir el diseño de tu tarjeta y lo mejor de abrir una cuenta con  es muy fácil. La recomiendo mucho.,2
2022-02-21,19:26:19,"Si buscan un banco serio y moderno sin necesidad de ir físicamente, les recomiendo  tiene todo en la app: debito, crédito, inversiones seguras, acciones, ahorro con grandes rendimiento; en un año pude crecer mi inversión gracias a HeyBanco #HeyDateCuenta #TeRecomiendoHey",2
2021-11-26,20:56:30,Definitivamente la mejor decisión que tome este año fue empezar con  recomiendo ampliamente!! #HeyDateCuenta,2
2022-01-11,21:08:14,"Ya recordé porque desactivé las notificaciones de  aún siguen avisando por notificación push cuando se cierra la sesión… recomiendo hacer lo mismo, solo las usan para eso.",2
2021-09-12,15:13:30,Tío  cuando se ve reflejada la recompensa por recomendar la app?,2
2022-02-18,22:10:14,"Te recomiendo  ya que tiene la interfaz más fácil del mundo en una app, además da muy buenos rendimientos con su pagaré a 7 días y el ahorro programado, y ni decir de las recompensas en efectivo por usar su TDC, está increíbleeee  #HeyDateCuenta #TeRecomiendoHey",2
2022-12-01,23:52:19,"Ya abriste tu cuenta  
Te lo recomiendo, tienes la mejor súper taza para inversión,  ya que otros bancos no te ofrecen,  super rápido desde tu celular#HeyDateCuenta",2
2022-11-04,3:18:37,"Compas les recomiendo que conozcan y se unan a un banco 100% mexicano, su app es súper fácil de usar y es una forma de tener una cuenta sin tantas trabas, entonces #HeyDateCuenta y checa todo los beneficios que tiene  siempre presentes en los mejores eventos. ",2
2022-01-18,2:04:22,"Les recomiendo !!! pueden pueden retirar en diferentes cajeros y hacer sus depósitos y retiros en OXXO, además tienen una nueva colección de tarjetas con sorprendentes diseños #HeyDateCuenta",2
2021-09-12,9:15:57,"Me encanta  lo recomiendo. Su tarjeta es perfecta para pagar todo, tanto en línea como en cualquier tienda y sus inversiones dan más rendimiento que otros bancos. #HeyDateCuenta",2
2022-02-24,0:32:35,"Recomiendo  que te ofrece los mejores rendimientos en el sistema bancario mexicano. Además de tener todos los productos como Inversión, Ahorro, Seguros y Compra de Acciones, al alcance de la mano en una misma app. #HeyDateCuenta",2
2022-01-28,2:39:29,"Recomiendo  porque ofrece un servicio totalmente personalizado a tus necesidades, además de que la app digital es una chulada, hacen muchos giveways bonitos y tienen muchos beneficios  Soy nueva usuaria y estoy muy a gusto. #HeyDateCuenta",2
2022-08-04,19:27:58,"Super recomiendo la app y tarjeta de  ahí pueden gestionar sus ahorros y su dinero sin complicaciones, retiros sin tarjeta, transferencia sin límite etc. La recomiendo ampliamente",2
2022-02-21,9:42:04,"Les recomiendo totalmente  la banca digital más increíble, con muchos beneficios y todo desde la app, tiene todo lo que buscas de un banco #HeyDateCuenta #TeRecomiendoHey",2
2022-01-26,22:19:59,"Me gusta y recomiendo  porque te da hasta 7% de rendimiento en inversiones, 4% en ahorro, por el cash back en la TDC y por todos los tips y consejos financieros que te da en los podcast. 
El mejor banco, garantizado #HeyDateCuenta ",2
2022-06-01,20:51:41,"#HeyDateCuenta Con Hey Banco tienes los mejores beneficios al hacer compras tanto como en débito y crédito recibes cash back y más, es un banco muy dinámico, además de abrir una cuenta muy fácil! desde tu celular. Por eso yo recomiendo a  #HeyBanco",2
2022-02-23,4:07:46,Amigos les recomiendo  es súper sencillo poder abrir tu cuenta desde la comodidad de tu casa  donde también puedes empezar a invertir y tener grandes rendimiento y no cobra comisiones. #HeyDateCuenta #TeRecomiendoHey,2
2022-01-28,4:03:24,"El mejor banco en México es  y lo recomiendo por los siguientes puntos.
-Tiene una TDC Garantizada                       -Al hacer 6 compras de $100 pesos mensuales subes al estatus hey PRO.
-Tienen su propia tienda en línea Hey Shop
Ya saben amigos cámbiense a ",2
2022-05-11,23:45:43,"  no les recomiendo, pésimo servicio, llevo largas con mi reposición de tarjeta, nunca me llego, las aclaraciones tardan demaciado y solo en línea te dan largas.",2
2022-02-22,20:20:16,"Hola, sabes porque recomiendo ?

Porque en la comodidad de tu mano,puedes revisar tus ahorros, realizar transferencias sin comisiones, hacer crecer tu dinero con sus increíbles tasas. ¡Me encanta! #HeyDateCuenta#TeRecomiendoHey",2
2022-05-01,16:22:20,"Por si fuera poco  mejoró su banca en línea y ahora es más fácil ver todas tus cuentas, pagos y servicios desde su plataforma, muy buen banco la verdad, les recomiendo que lo prueben, vale mucho la pena #HeyDateCuenta #TeRecomiendoHey",2
2022-02-19,4:05:02,Entre a #heybanco para evitar anualidades y saldos mínimos y me sorprendieron con todos sus otros beneficios #recomiendo,2
2022-12-05,17:12:41,"Hey amigos les quiero recomendar un banco que no tiene fallas y deposita por error y te quita dinero demás. Por supuesto hablo de  es el mejor banco, tiene todo lo que uno busca asi que #heydatecuentaLa mejor oportunidad que tendras",2
2022-09-01,2:15:11,"Te recomiendo cambiar a  el banco digital es súper fácil abrir tu cuenta y más fácil usar la app, tiene muchas herramientas para hacer crecer tu dinero #HeyDateCuenta te conviene ",2
2022-02-13,2:06:56,"Es hora de recomendar la mejor banca online  con una excelente tarjeta de crédito con grandes recompensas, tarjeta dual, hasta 7% de rendimiento en ahorro al ser hey pro! Únete ahora!",2
2022-02-19,19:31:03,Amigos les quiero recomendar  es el mejor banco tiene todo lo que buscas de un banco sus tramites son muy fáciles lo puedes hacer desde la App puedes hacer todo  Olvídate de las filas largas #HeyDateCuenta,2
2022-10-03,0:42:30,"Te recomiendo  es la mejor opción bancaria, tu cuenta es totalmente integral; débito, crédito, ahorro, pagaré, compra y venta de acciones, fondo de inversión,  lo tiene todo.#HeyDateCuenta #TeRecomiendoHey",2
2022-11-04,21:59:22,"Te recomiendo abrir cuenta en  en menos de 10 min; olvídate de las filas, todo lo puedes realizar desde su app, además su atención al cliente es muy buena#HeyDateCuenta #TeRecomiendoHey",2
2022-08-03,13:27:35,"Sin necesidad de recibir beneficios por recomendar, para mí  se ha convertido en la mejor app bancaria #HeyDateCuenta prueba la app, sus beneficios #TeRecomiendoHey y NO olvides invertir, cada día es más fácil, ya no hay pretextos.",2
2022-02-01,21:18:20,"Pues si quieres tu primera T/C les recomiendo   ,entra a meses sin intereses con Liverpool, Sams , Walmart  y otras más. No tiene anualidad, su CAT anda en el promedio de los bancos tradicionales , pero el chiste es saber usarla como cualquier tarjeta.",2
2022-03-15,4:34:33,"#HeyDateCuenta #recomiendoheybanco 
Les quiero recomendar HEY BANCO es la mejor opcion me ayuda ahorrar es muy pratica ya que con solo una app puedes tener desde credito, inversiones y hasta la oportunidad de givaweys por cambiar tu nomina es muy facil de usar",2
